query_drug,similar_drug,similarity
DB06899,DB00205,0.375
DB06899,DB07244,0.3698630136986301
DB06899,DB07577,0.36507936507936506
DB06899,DB08099,0.36046511627906974
DB06899,DB06967,0.35
DB06899,DB04655,0.2753623188405797
DB06899,DB08234,0.24390243902439024
DB06900,DB02585,0.5357142857142857
DB06900,DB02459,0.5161290322580645
DB06900,DB02822,0.39285714285714285
DB06900,DB02398,0.37209302325581395
DB06900,DB02420,0.37142857142857144
DB06900,DB13729,0.36538461538461536
DB06900,DB12598,0.36363636363636365
DB06900,DB04336,0.34210526315789475
DB06900,DB02141,0.3333333333333333
DB06900,DB03628,0.3157894736842105
DB06901,DB06861,0.5526315789473685
DB06901,DB03736,0.25
DB06901,DB14123,0.23684210526315788
DB06901,DB00825,0.23684210526315788
DB06901,DB04065,0.23529411764705882
DB06901,DB04523,0.23404255319148937
DB06901,DB08109,0.23333333333333334
DB06901,DB04498,0.2222222222222222
DB06901,DB11117,0.21052631578947367
DB06901,DB02034,0.2
DB06902,DB06973,0.8
DB06902,DB03255,0.47619047619047616
DB06902,DB07381,0.42857142857142855
DB06902,DB09526,0.4
DB06902,DB01688,0.375
DB06902,DB00600,0.3548387096774194
DB06902,DB00765,0.35294117647058826
DB06902,DB04242,0.3333333333333333
DB06902,DB06280,0.3235294117647059
DB06902,DB00890,0.32142857142857145
DB06903,DB04838,0.25862068965517243
DB06903,DB11064,0.22413793103448276
DB06903,DB03466,0.21666666666666667
DB06903,DB02741,0.21428571428571427
DB06903,DB09064,0.21428571428571427
DB06903,DB02305,0.20833333333333334
DB06903,DB02734,0.20833333333333334
DB06903,DB11825,0.20689655172413793
DB06903,DB02124,0.20408163265306123
DB06903,DB03284,0.20408163265306123
DB06904,DB06709,0.21818181818181817
DB06904,DB13167,0.21212121212121213
DB06904,DB01580,0.20588235294117646
DB06904,DB02816,0.20270270270270271
DB06904,DB03450,0.20238095238095238
DB06904,DB04133,0.2
DB06904,DB00393,0.2
DB06904,DB01433,0.2
DB06904,DB01227,0.2
DB06904,DB00241,0.19672131147540983
DB06905,DB02506,0.5
DB06905,DB06838,0.42857142857142855
DB06905,DB00120,0.41304347826086957
DB06905,DB02556,0.41304347826086957
DB06905,DB07673,0.3829787234042553
DB06905,DB04029,0.375
DB06905,DB02148,0.3584905660377358
DB06905,DB04639,0.35294117647058826
DB06905,DB08374,0.35294117647058826
DB06905,DB03424,0.35
DB06906,DB01086,0.41025641025641024
DB06906,DB02728,0.3673469387755102
DB06906,DB03183,0.34
DB06906,DB04271,0.3333333333333333
DB06906,DB13716,0.3023255813953488
DB06906,DB03807,0.3018867924528302
DB06906,DB00292,0.3018867924528302
DB06906,DB09342,0.2909090909090909
DB06906,DB01161,0.2830188679245283
DB06906,DB04469,0.2830188679245283
DB06908,DB07675,0.35802469135802467
DB06908,DB06533,0.35802469135802467
DB06908,DB04270,0.35443037974683544
DB06908,DB06536,0.3125
DB06908,DB19311,0.3010752688172043
DB06908,DB08915,0.3010752688172043
DB06908,DB07842,0.2876712328767123
DB06908,DB02909,0.2857142857142857
DB06908,DB06510,0.2826086956521739
DB06908,DB12511,0.27472527472527475
DB06909,DB12542,0.43902439024390244
DB06909,DB06137,0.30952380952380953
DB06909,DB08005,0.29545454545454547
DB06909,DB16274,0.2926829268292683
DB06909,DB07231,0.27586206896551724
DB06909,DB01748,0.2753623188405797
DB06909,DB11986,0.2727272727272727
DB06909,DB17180,0.27058823529411763
DB06909,DB04820,0.2702702702702703
DB06909,DB11903,0.2696629213483146
DB06911,DB06878,0.8214285714285714
DB06911,DB06919,0.7758620689655172
DB06911,DB07190,0.75
DB06911,DB06868,0.7
DB06911,DB06996,0.6612903225806451
DB06911,DB07133,0.6349206349206349
DB06911,DB07143,0.6101694915254238
DB06911,DB07027,0.609375
DB06911,DB06947,0.5303030303030303
DB06911,DB07005,0.5294117647058824
DB06912,DB01919,0.3333333333333333
DB06912,DB04749,0.3235294117647059
DB06912,DB03381,0.3103448275862069
DB06912,DB02571,0.29411764705882354
DB06912,DB04654,0.25
DB06912,DB03174,0.2413793103448276
DB06912,DB04388,0.23529411764705882
DB06912,DB14187,0.21052631578947367
DB06912,DB04401,0.20689655172413793
DB06912,DB14183,0.20588235294117646
DB06914,DB00639,0.41379310344827586
DB06914,DB06820,0.3728813559322034
DB06914,DB01127,0.3728813559322034
DB06914,DB07705,0.3728813559322034
DB06914,DB04581,0.3695652173913043
DB06914,DB08369,0.3673469387755102
DB06914,DB12017,0.32142857142857145
DB06914,DB05667,0.32098765432098764
DB06914,DB01026,0.32098765432098764
DB06914,DB01110,0.3064516129032258
DB06916,DB07011,0.3953488372093023
DB06916,DB07029,0.35294117647058826
DB06916,DB03818,0.3048780487804878
DB06916,DB07008,0.2988505747126437
DB06916,DB08422,0.2967032967032967
DB06916,DB12478,0.2911392405063291
DB06916,DB02154,0.28378378378378377
DB06916,DB02450,0.2692307692307692
DB06916,DB01454,0.26666666666666666
DB06916,DB07083,0.26136363636363635
DB06917,DB16884,0.5
DB06917,DB07108,0.4482758620689655
DB06917,DB00951,0.43333333333333335
DB06917,DB07635,0.4230769230769231
DB06917,DB01878,0.38461538461538464
DB06917,DB04818,0.37142857142857144
DB06917,DB07510,0.35135135135135137
DB06917,DB07829,0.34210526315789475
DB06917,DB06946,0.3235294117647059
DB06917,DB02195,0.3111111111111111
DB06918,DB08184,0.8
DB06918,DB06923,0.4897959183673469
DB06918,DB02463,0.42
DB06918,DB01725,0.39285714285714285
DB06918,DB01767,0.38461538461538464
DB06918,DB04563,0.38333333333333336
DB06918,DB03159,0.375
DB06918,DB01977,0.36
DB06918,DB01876,0.3584905660377358
DB06918,DB03016,0.35714285714285715
DB06919,DB07143,0.8076923076923077
DB06919,DB06878,0.8035714285714286
DB06919,DB07133,0.7894736842105263
DB06919,DB07027,0.7894736842105263
DB06919,DB06911,0.7758620689655172
DB06919,DB07190,0.7627118644067796
DB06919,DB07005,0.6885245901639344
DB06919,DB06868,0.6290322580645161
DB06919,DB08422,0.6
DB06919,DB08420,0.5714285714285714
DB06920,DB08143,0.4157303370786517
DB06920,DB07872,0.4157303370786517
DB06920,DB07875,0.4157303370786517
DB06920,DB07800,0.29213483146067415
DB06920,DB08174,0.27906976744186046
DB06920,DB01807,0.26506024096385544
DB06920,DB08173,0.26506024096385544
DB06920,DB08025,0.2558139534883721
DB06920,DB07222,0.2558139534883721
DB06920,DB06350,0.25252525252525254
DB06921,DB06835,0.7627118644067796
DB06921,DB07136,0.7377049180327869
DB06921,DB07269,0.6612903225806451
DB06921,DB07157,0.4714285714285714
DB06921,DB07182,0.38028169014084506
DB06921,DB07772,0.35384615384615387
DB06921,DB07713,0.35384615384615387
DB06921,DB07446,0.3492063492063492
DB06921,DB08506,0.3333333333333333
DB06921,DB07683,0.3142857142857143
DB06922,DB08731,0.7450980392156863
DB06922,DB07663,0.5882352941176471
DB06922,DB07365,0.46938775510204084
DB06922,DB01750,0.3958333333333333
DB06922,DB08566,0.3684210526315789
DB06922,DB08565,0.3684210526315789
DB06922,DB02677,0.34328358208955223
DB06922,DB03290,0.34328358208955223
DB06922,DB11656,0.3088235294117647
DB06922,DB04732,0.30666666666666664
DB06923,DB08184,0.6222222222222222
DB06923,DB06918,0.4897959183673469
DB06923,DB04563,0.4482758620689655
DB06923,DB03159,0.4444444444444444
DB06923,DB02463,0.4117647058823529
DB06923,DB04215,0.4107142857142857
DB06923,DB01725,0.4107142857142857
DB06923,DB07229,0.4
DB06923,DB01767,0.37735849056603776
DB06923,DB07207,0.36666666666666664
DB06924,DB07484,0.631578947368421
DB06924,DB03441,0.5757575757575758
DB06924,DB07506,0.5757575757575758
DB06924,DB02953,0.5757575757575758
DB06924,DB02494,0.48484848484848486
DB06924,DB07673,0.47058823529411764
DB06924,DB00120,0.47058823529411764
DB06924,DB02556,0.47058823529411764
DB06924,DB07448,0.4222222222222222
DB06924,DB04029,0.4166666666666667
DB06925,DB07528,0.5
DB06925,DB07970,0.5
DB06925,DB08221,0.4024390243902439
DB06925,DB08351,0.38823529411764707
DB06925,DB07833,0.3717948717948718
DB06925,DB04868,0.3695652173913043
DB06925,DB07307,0.35
DB06925,DB12323,0.34408602150537637
DB06925,DB18865,0.33695652173913043
DB06925,DB08043,0.3333333333333333
DB06926,DB07302,1.0
DB06926,DB04746,0.7352941176470589
DB06926,DB12961,0.7073170731707317
DB06926,DB02955,0.6341463414634146
DB06926,DB04801,0.6285714285714286
DB06926,DB04257,0.6285714285714286
DB06926,DB04224,0.6285714285714286
DB06926,DB00154,0.5789473684210527
DB06926,DB04747,0.5789473684210527
DB06926,DB14104,0.5789473684210527
DB06927,DB07198,0.6341463414634146
DB06927,DB07032,0.4634146341463415
DB06927,DB07352,0.3469387755102041
DB06927,DB01852,0.2641509433962264
DB06927,DB15581,0.2641509433962264
DB06927,DB15584,0.25925925925925924
DB06927,DB08466,0.2558139534883721
DB06927,DB07292,0.2553191489361702
DB06927,DB08773,0.25
DB06927,DB03430,0.25
DB06928,DB04713,0.3953488372093023
DB06928,DB02570,0.3953488372093023
DB06928,DB03660,0.3953488372093023
DB06928,DB08368,0.3409090909090909
DB06928,DB07448,0.33962264150943394
DB06928,DB07754,0.32142857142857145
DB06928,DB01980,0.3125
DB06928,DB08161,0.3125
DB06928,DB03441,0.3111111111111111
DB06928,DB07506,0.3111111111111111
DB06929,DB06936,0.7962962962962963
DB06929,DB07095,0.7777777777777778
DB06929,DB06942,0.7636363636363637
DB06929,DB07131,0.7636363636363637
DB06929,DB06845,0.7142857142857143
DB06929,DB06947,0.7142857142857143
DB06929,DB07088,0.7017543859649122
DB06929,DB06850,0.7017543859649122
DB06929,DB06853,0.7017543859649122
DB06929,DB06858,0.7017543859649122
DB06930,DB01018,0.4186046511627907
DB06930,DB01121,0.4
DB06930,DB00914,0.36363636363636365
DB06930,DB04058,0.3409090909090909
DB06930,DB08614,0.3384615384615385
DB06930,DB02459,0.3023255813953488
DB06930,DB08981,0.3023255813953488
DB06930,DB07089,0.29850746268656714
DB06930,DB07477,0.2926829268292683
DB06930,DB03925,0.2916666666666667
DB06931,DB07873,1.0
DB06931,DB06830,1.0
DB06931,DB11620,0.6296296296296297
DB06931,DB00710,0.6129032258064516
DB06931,DB00630,0.5555555555555556
DB06931,DB00282,0.48148148148148145
DB06931,DB08222,0.41935483870967744
DB06931,DB08529,0.4117647058823529
DB06931,DB03999,0.4074074074074074
DB06931,DB02641,0.39285714285714285
DB06932,DB07300,0.373134328358209
DB06932,DB03695,0.328125
DB06932,DB03060,0.328125
DB06932,DB02104,0.3181818181818182
DB06932,DB01157,0.3076923076923077
DB06932,DB08145,0.3050847457627119
DB06932,DB02583,0.29850746268656714
DB06932,DB00457,0.29577464788732394
DB06932,DB00440,0.29310344827586204
DB06932,DB08391,0.2916666666666667
DB06933,DB07162,0.4126984126984127
DB06933,DB00891,0.3559322033898305
DB06933,DB00795,0.3013698630136986
DB06933,DB12703,0.27906976744186046
DB06933,DB07334,0.27710843373493976
DB06933,DB11651,0.27380952380952384
DB06933,DB03623,0.2727272727272727
DB06933,DB12500,0.2696629213483146
DB06933,DB00359,0.26229508196721313
DB06933,DB06844,0.2619047619047619
DB06936,DB06929,0.7962962962962963
DB06936,DB07095,0.7368421052631579
DB06936,DB07131,0.7241379310344828
DB06936,DB06942,0.7241379310344828
DB06936,DB06996,0.711864406779661
DB06936,DB06947,0.6779661016949152
DB06936,DB06845,0.6779661016949152
DB06936,DB06858,0.6666666666666666
DB06936,DB07088,0.6666666666666666
DB06936,DB06853,0.6666666666666666
DB06937,DB07502,0.6857142857142857
DB06937,DB07236,0.6111111111111112
DB06937,DB08048,0.4864864864864865
DB06937,DB16770,0.38095238095238093
DB06937,DB13182,0.35714285714285715
DB06937,DB07009,0.35555555555555557
DB06937,DB07118,0.35
DB06937,DB13343,0.3333333333333333
DB06937,DB07661,0.3333333333333333
DB06937,DB08356,0.32653061224489793
DB06938,DB00398,0.6567164179104478
DB06938,DB08896,0.6027397260273972
DB06938,DB16838,0.38095238095238093
DB06938,DB13005,0.3541666666666667
DB06938,DB04910,0.3466666666666667
DB06938,DB05984,0.3111111111111111
DB06938,DB07419,0.3103448275862069
DB06938,DB15393,0.30337078651685395
DB06938,DB00643,0.28205128205128205
DB06938,DB08043,0.28205128205128205
DB06939,DB07135,0.39436619718309857
DB06939,DB08504,0.3611111111111111
DB06939,DB01884,0.3125
DB06939,DB06993,0.2962962962962963
DB06939,DB07092,0.2911392405063291
DB06939,DB06182,0.2631578947368421
DB06939,DB06880,0.25396825396825395
DB06939,DB08756,0.2459016393442623
DB06939,DB07356,0.24193548387096775
DB06939,DB01742,0.23076923076923078
DB06940,DB08242,0.39473684210526316
DB06940,DB06991,0.31645569620253167
DB06940,DB12318,0.28440366972477066
DB06940,DB16106,0.27586206896551724
DB06940,DB11665,0.27472527472527475
DB06940,DB07970,0.27380952380952384
DB06940,DB08349,0.2717391304347826
DB06940,DB08221,0.26666666666666666
DB06940,DB12323,0.2653061224489796
DB06940,DB04868,0.26262626262626265
DB06941,DB12061,0.3148148148148148
DB06941,DB12710,0.3018867924528302
DB06941,DB06148,0.2962962962962963
DB06941,DB14575,0.2777777777777778
DB06941,DB01176,0.2765957446808511
DB06941,DB00902,0.2727272727272727
DB06941,DB09119,0.2711864406779661
DB06941,DB00454,0.26785714285714285
DB06941,DB13665,0.265625
DB06941,DB08202,0.25862068965517243
DB06942,DB06929,0.7636363636363637
DB06942,DB07095,0.7368421052631579
DB06942,DB06936,0.7241379310344828
DB06942,DB07131,0.7241379310344828
DB06942,DB06845,0.6779661016949152
DB06942,DB07088,0.6666666666666666
DB06942,DB06858,0.6666666666666666
DB06942,DB06853,0.6666666666666666
DB06942,DB06850,0.6666666666666666
DB06942,DB07091,0.6557377049180327
DB06943,DB07079,0.49019607843137253
DB06943,DB07964,0.46875
DB06943,DB13020,0.37681159420289856
DB06943,DB07121,0.37142857142857144
DB06943,DB07233,0.33783783783783783
DB06943,DB07697,0.3220338983050847
DB06943,DB02367,0.3
DB06943,DB08213,0.2777777777777778
DB06943,DB15229,0.2777777777777778
DB06943,DB03818,0.27692307692307694
DB06944,DB02647,0.56
DB06944,DB15038,0.3392857142857143
DB06944,DB01766,0.3333333333333333
DB06944,DB07861,0.31746031746031744
DB06944,DB07382,0.30985915492957744
DB06944,DB07837,0.3088235294117647
DB06944,DB08272,0.3050847457627119
DB06944,DB07813,0.28378378378378377
DB06944,DB01938,0.2835820895522388
DB06944,DB08385,0.27692307692307694
DB06945,DB08491,0.5
DB06945,DB08490,0.4915254237288136
DB06945,DB02049,0.4915254237288136
DB06945,DB07246,0.3492063492063492
DB06945,DB08043,0.3125
DB06945,DB05100,0.3055555555555556
DB06945,DB07290,0.2676056338028169
DB06945,DB07215,0.2597402597402597
DB06945,DB07338,0.2571428571428571
DB06945,DB12889,0.2535211267605634
DB06946,DB07108,0.3870967741935484
DB06946,DB07896,0.3870967741935484
DB06946,DB01694,0.375
DB06946,DB03357,0.36666666666666664
DB06946,DB02280,0.36666666666666664
DB06946,DB06262,0.35135135135135137
DB06946,DB03603,0.34615384615384615
DB06946,DB06280,0.3333333333333333
DB06946,DB04080,0.3333333333333333
DB06946,DB03588,0.3333333333333333
DB06947,DB06996,0.8181818181818182
DB06947,DB06929,0.7142857142857143
DB06947,DB06936,0.6779661016949152
DB06947,DB06878,0.65
DB06947,DB07095,0.6333333333333333
DB06947,DB06845,0.6333333333333333
DB06947,DB07005,0.6290322580645161
DB06947,DB06942,0.6229508196721312
DB06947,DB07131,0.6229508196721312
DB06947,DB06858,0.6229508196721312
DB06948,DB07203,0.7924528301886793
DB06948,DB08233,0.5689655172413793
DB06948,DB08241,0.5238095238095238
DB06948,DB07126,0.5238095238095238
DB06948,DB08248,0.5151515151515151
DB06948,DB08309,0.44594594594594594
DB06948,DB02407,0.43859649122807015
DB06948,DB08572,0.43283582089552236
DB06948,DB02603,0.4067796610169492
DB06948,DB08353,0.3380281690140845
DB06949,DB07098,0.7111111111111111
DB06949,DB07044,0.7021276595744681
DB06949,DB06950,0.6808510638297872
DB06949,DB06978,0.673469387755102
DB06949,DB07097,0.6530612244897959
DB06949,DB01977,0.32727272727272727
DB06949,DB02360,0.3103448275862069
DB06949,DB08262,0.28888888888888886
DB06949,DB12948,0.2857142857142857
DB06949,DB12959,0.28169014084507044
DB06950,DB07098,0.8048780487804879
DB06950,DB07097,0.7333333333333333
DB06950,DB06978,0.717391304347826
DB06950,DB06949,0.6808510638297872
DB06950,DB07044,0.6739130434782609
DB06950,DB08082,0.3404255319148936
DB06950,DB03728,0.30952380952380953
DB06950,DB01171,0.2807017543859649
DB06950,DB12948,0.2765957446808511
DB06950,DB13048,0.2714285714285714
DB06951,DB08640,0.5531914893617021
DB06951,DB01124,0.425531914893617
DB06951,DB08603,0.4230769230769231
DB06951,DB07446,0.4166666666666667
DB06951,DB08599,0.41304347826086957
DB06951,DB08641,0.4
DB06951,DB07683,0.3888888888888889
DB06951,DB03120,0.3684210526315789
DB06951,DB08301,0.3673469387755102
DB06951,DB00839,0.3673469387755102
DB06952,DB00564,0.275
DB06952,DB01878,0.2727272727272727
DB06952,DB03793,0.2727272727272727
DB06952,DB02746,0.2727272727272727
DB06952,DB04619,0.2571428571428571
DB06952,DB02279,0.2571428571428571
DB06952,DB08702,0.2564102564102564
DB06952,DB03588,0.25
DB06952,DB04080,0.25
DB06952,DB07496,0.25
DB06953,DB04960,0.29213483146067415
DB06953,DB07227,0.29213483146067415
DB06953,DB01006,0.25
DB06953,DB07239,0.25
DB06953,DB12644,0.24719101123595505
DB06953,DB12255,0.24390243902439024
DB06953,DB00962,0.23076923076923078
DB06953,DB07264,0.22448979591836735
DB06953,DB00829,0.2222222222222222
DB06953,DB07010,0.2222222222222222
DB06954,DB02292,0.32786885245901637
DB06954,DB06597,0.28169014084507044
DB06954,DB07685,0.24675324675324675
DB06954,DB12608,0.24242424242424243
DB06954,DB08248,0.24050632911392406
DB06954,DB08418,0.23863636363636365
DB06954,DB07126,0.23684210526315788
DB06954,DB07345,0.23333333333333334
DB06954,DB04601,0.22535211267605634
DB06954,DB08304,0.22535211267605634
DB06955,DB07588,0.6
DB06955,DB08709,0.32653061224489793
DB06955,DB07241,0.32
DB06955,DB06370,0.3148148148148148
DB06955,DB04175,0.3018867924528302
DB06955,DB02909,0.2916666666666667
DB06955,DB06741,0.2833333333333333
DB06955,DB09216,0.27450980392156865
DB06955,DB03259,0.2727272727272727
DB06955,DB11937,0.2708333333333333
DB06956,DB04588,0.5245901639344263
DB06956,DB07100,0.4067796610169492
DB06956,DB06957,0.37681159420289856
DB06956,DB08045,0.375
DB06956,DB07495,0.35714285714285715
DB06956,DB06958,0.35714285714285715
DB06956,DB18298,0.32075471698113206
DB06956,DB07863,0.3114754098360656
DB06956,DB08828,0.30985915492957744
DB06956,DB07476,0.3
DB06957,DB07100,0.6
DB06957,DB04588,0.4626865671641791
DB06957,DB06958,0.3888888888888889
DB06957,DB06956,0.37681159420289856
DB06957,DB08045,0.36764705882352944
DB06957,DB06961,0.35443037974683544
DB06957,DB07495,0.2987012987012987
DB06957,DB15187,0.2857142857142857
DB06957,DB11658,0.28
DB06957,DB01628,0.2753623188405797
DB06958,DB07495,0.5625
DB06958,DB07100,0.4915254237288136
DB06958,DB06961,0.4266666666666667
DB06958,DB06964,0.4084507042253521
DB06958,DB06957,0.3888888888888889
DB06958,DB04588,0.3611111111111111
DB06958,DB06956,0.35714285714285715
DB06958,DB08045,0.2916666666666667
DB06958,DB12110,0.288135593220339
DB06958,DB07594,0.28
DB06959,DB08568,0.40540540540540543
DB06959,DB08073,0.375
DB06959,DB06977,0.36585365853658536
DB06959,DB08569,0.358974358974359
DB06959,DB07107,0.3125
DB06959,DB07204,0.27380952380952384
DB06959,DB07124,0.2717391304347826
