0,1
DB01349,CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1
DB01351,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O
DB01353,CCCCC1(CC)C(=O)NC(=O)NC1=O
DB01354,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1
DB01355,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1
DB01356,[Li+]
DB01357,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3
DB01359,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1
DB01362,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
DB01364,CN[C@@H](C)[C@H](O)C1=CC=CC=C1
DB01365,CNC(C)(C)CC1=CC=CC=C1
DB01366,CC[C@@H](NC(C)C)[C@@H](O)C1=CC=C(O)C2=C1C=CC(=O)N2
DB01367,C#CCN[C@@H]1CCC2=CC=CC=C12
DB01369,[H][C@@]12CCCN1C(=O)[C@@H](CC)NC(=O)[C@@H](NC(=O)C1=NC=CC=C1O)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@]1([H])CC(=O)[C@]([H])(CS[C@@H]3CN4CCC3CC4)CN1C(=O)[C@H](CC1=CC=C(C=C1)N(C)C)N(C)C2=O)C1=CC=CC=C1
DB01375,CCCCCCCCCCCCCCCCCC(=O)O[Al](O)O
DB01377,[O--].[Mg++]
DB01378,[Mg++]
DB01380,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB01382,COCCOC1=CN=C(NS(=O)(=O)C2=CC=CC=C2)N=C1
DB01384,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
DB01388,COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C
DB01390,[Na+].OC([O-])=O
DB01392,[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2
DB01393,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O
DB01394,COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O
DB01395,[H][C@@]12C[C@]1([H])[C@@]1([H])[C@]3([H])[C@]4([H])C[C@]4([H])[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@]1([H])[C@@]1(C)CCC(=O)C=C21
DB01396,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1)C1=CC(=O)OC1
DB01397,[Mg++].OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O
DB01399,OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O
DB01400,CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C
DB01401,[Mg++].C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O
DB01403,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1
DB01405,CC1CN(CCN1)C1=C(F)C=C2C(=O)C(=CN(C2=C1)C1=C(F)C=C(F)C=C1)C(O)=O
DB01406,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3
DB01407,CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1
DB01408,CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C
DB01409,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1
DB01410,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(O[C@@H](O2)C1CCCCC1)C(=O)COC(=O)C(C)C
DB01411,O=C(NC1=C2OC(=CC(=O)C2=CC=C1)C1=NNN=N1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1
DB01412,CN1C=NC2=C1C(=O)NC(=O)N2C
DB01413,CO\N=C(/C(=O)N[C@@H]1C(=O)N2[C@]1([H])SCC(C[N+]1(C)CCCC1)=C2C([O-])=O)C1=CSC(N)=N1
DB01414,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CC#N)C(O)=O
DB01415,[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=C/CC(O)=O)\C1=CSC(N)=N1)C(O)=O
DB01416,[H][C@]12SCC(COC)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
DB01418,CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O
DB01419,FC(F)(F)C1=CC(=CC=C1)N1CCN(CCOC(=O)C2=CC=CC=C2NC2=C3C=CC(=CC3=NC=C2)C(F)(F)F)CC1
DB01420,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB01421,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
DB01422,OC1=C2N=CC=CC2=C(C=C1)[N+]([O-])=O
DB01423,CC(SC(=O)C1=CC=CS1)C(=O)NCC(O)=O
DB01424,CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1
DB01425,COC1=CC2=NNN=C2C=C1C(=O)NCC1CCCN1CC=C
DB01426,[H][C@]12C[C@]34[C@H](O)C1[C@@]1([H])C[C@]([H])(N2[C@H](O)[C@H]1CC)[C@]3([H])N(C)C1=CC=CC=C41
DB01427,NC1=CC(=CNC1=O)C1=CC=NC=C1
DB01428,COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1
DB01429,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C1=CC=CC=C1
DB01430,FC1=CC=C(C=C1)C(N1CCN(CC1)C1=NC(NCC=C)=NC(NCC=C)=N1)C1=CC=C(F)C=C1
DB01431,[H][C@@]12CC[C@@](O)(CC=C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
DB01433,CCC(OC(C)=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01434,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DB01435,CN1N(C(=O)C=C1C)C1=CC=CC=C1
DB01436,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
DB01437,CCC1(CCC(=O)NC1=O)C1=CC=CC=C1
DB01438,NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1
DB01439,CCC(=O)N(C1CCN(CCC2=CC=CS2)CC1C)C1=CC=CC=C1
DB01440,OCCCC(O)=O
DB01441,COC1=CC2=C(NC=C2CCN(C(C)C)C(C)C)C=C1
DB01442,COC1=CC(CC(C)N)=CC2=C1OCO2
DB01443,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)CC3=CC[C@@]21[H]
DB01444,CC(C=C(C1=CC=CS1)C1=CC=CS1)N(C)C
DB01445,CN(C)CCC1=CNC2=C1C=C(O)C=C2
DB01446,CC(N)CC1=CNC2=CC=CC=C12
DB01447,CC1N=C(N)OC1C1=CC=CC=C1
DB01450,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)CCC
DB01451,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)C=C[C@]12C
DB01452,[H][C@@]12C=C[C@H](OC(C)=O)[C@@H]3OC4=C(OC(C)=O)C=CC5=C4[C@]13CCN(C)[C@@H]2C5
DB01453,CCC(=O)N(C1CCN(CC(O)C2=CC=CC=C2)CC1)C1=CC=CC=C1
DB01454,CNC(C)CC1=CC2=C(OCO2)C=C1
DB01455,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](O)CC3=CC[C@@]21[H]
DB01456,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2CC(=O)CC[C@]12C
DB01458,CCCSC1=CC(OC)=C(CCN)C=C1OC
DB01459,CCC(=O)N1C(=O)N(C2CCN(CCC(C#N)(C3=CC=CC=C3)C3=CC=CC=C3)CC2)C2=CC=CC=C12
DB01460,CCN(CC)CCC1=CNC2=CC=CC=C12
DB01461,CCOC(C(=O)OCCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01462,CCOC1=CC=C(CC2=NC3=C(C=CC(=C3)[N+]([O-])=O)N2CCN(CC)CC)C=C1
DB01463,CCNC1C2CCC(C2)C1C1=CC=CC=C1
DB01464,CCOC(=O)C1(CCN(CCOCC2CCCO2)CC1)C1=CC=CC=C1
DB01465,COC1=CC(CC(C)N)=C(OC)C=C1
DB01466,[H][C@@]12OC3=C(OCC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DB01467,CCC1=CC(OC)=C(CC(C)N)C=C1OC
DB01468,CCN(C)C(C)C=C(C1=CC=CS1)C1=CC=CS1
DB01469,[H][C@@]12OC3=C(OC(C)=O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@@]11C[C@]([H])([C@](C)(O)CCC)[C@]2(OC)C=C1
DB01470,CCC(=O)N(C1CCN(CC1)C(C)CC1=CC=CS1)C1=CC=CC=C1
DB01471,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@H](C)CC2=CC(=O)CC[C@]12C
DB01472,COC1=CC=C(CC(C)N)C=C1
DB01473,[H][C@@]1(C)CN(C)CC[C@]1(OC(=O)CC)C1=CC=CC=C1
DB01474,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DB01475,CCOC(=O)C(CCN1CCOCC1)(C1=CC=CC=C1)C1=CC=CC=C1
DB01476,FC1=CC=CC=C1C12OCCN1CC(=O)NC1=C2C=C(Br)C=C1
DB01477,[Br-].[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CC[N+](C)(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DB01478,CCC(=O)OC1(CCN(C)CC1)C1=CC=CC=C1
DB01479,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DB01480,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@@]11C[C@]([H])(C(C)(C)O)[C@]2(OC)C=C1
DB01481,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)C=C[C@]12C
DB01482,CC(CC1=CC=CC=C1)NCCN1C=NC2=C1C(=O)N(C)C(=O)N2C
DB01483,CCC1(CC)C(=O)NC(=O)NC1=O
DB01484,COC1=CC(Br)=C(OC)C=C1CC(C)N
DB01485,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C
DB01486,C[C@H](N)[C@@H](O)C1=CC=CC=C1
DB01487,CCC(CC)(CNC(=O)CCCO)C1=CC(OC)=CC=C1
DB01488,CN(C)CCC1=CNC2=CC=CC=C12
DB01489,CN(C)C(=O)OC1N=C(C2=CC=CC=C2)C2=C(C=CC(Cl)=C2)N(C)C1=O
DB01490,NC1=NCC(O1)C1=CC=CC=C1
DB01491,CCC(=O)C(CC(C)N1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
DB01493,[H][C@@]12CC[C@@](O)(CC)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
DB01494,OC(O)C(Cl)(Cl)Cl.C[N+](C)(C)CC([O-])=O
DB01495,OC(O)C(Cl)(Cl)Cl.OC(O)C(Cl)(Cl)Cl.CN1N(C(=O)C=C1C)C1=CC=CC=C1
DB01496,FC(F)(F)C1=CC=CC=C1C1=CC=C(CC2C(=O)NC(=S)NC2=O)O1
DB01497,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3
DB01498,CC[C@@H](O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01499,CC[C@H]1CN(C)CC[C@]1(OC(=O)CC)C1=CC=CC=C1
DB01500,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C(O)=C3CC[C@@]21[H]
DB01501,OC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1
DB01502,CCC(=O)N(CC(C)N(C)CCC1=CC=CC=C1)C1=CC=CC=C1
DB01503,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)C=C[C@]12C
DB01505,CCOC(=O)C1(CCN(CCOCCO)CC1)C1=CC=CC=C1
DB01506,NC1(CCCCC1)C1=CC=CC=C1
DB01509,CC(N)CC1=CC2=C(OCO2)C=C1
DB01511,ClC1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1
DB01512,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CC[C@@H]2O
DB01513,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C
DB01514,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NON=C3C[C@]12C
DB01515,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(O)=O)N2C
DB01516,COC1=CC(CC(C)N)=CC(OC)=C1OC
DB01518,CCOC(=O)C1(CCN(CCOCC2=CC=CC=C2)CC1)C1=CC=CC=C1
DB01520,C1CCN(CC1)C1(CCCCC1)C1=CC=CS1
DB01521,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(Cl)C(=O)CC[C@]12C
DB01522,CC[C@H](OC(C)=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01523,CCN(CC)CCN1C(CC2=CC=C(Cl)C=C2)=NC2=C1C=CC(=C2)[N+]([O-])=O
DB01524,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
DB01525,[H][C@]12CC[C@]([H])([C@H]([C@@H](O)C1)C(O)=O)N2C
DB01526,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C[C@@H](O)CC[C@]12C
DB01527,CC(C)(N)CC1=CC=CC=C1Cl
DB01528,COC1=CC(CC(C)N)=C(OC)C=C1C
DB01529,C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
DB01530,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C
DB01531,[H][C@@]12CCC[C@@]3([H])[C@@]4([H])CC5=CC=C(O)C(O1)=C5[C@@]23CCN4C
DB01532,CC(CC1=CC=CC=C1)N1CCC(CC1)N(C(C)=O)C1=CC=CC=C1
DB01533,CCN(CC)C(C)C=C(C1=CC=CS1)C1=CC=CS1
DB01534,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl
DB01535,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC2=CC=CC=C2)CC1)C(=O)OC
DB01536,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB01537,COC1=CC(Br)=C(OC)C=C1CCN
DB01538,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2OC(C)=O
DB01539,N#CC1(CCCCC1)N1CCCCC1
DB01540,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C(O)=C3CC[C@@]21[H]
DB01541,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB01542,CCC(=O)OC1(CCN(C)CC1CC=C)C1=CC=CC=C1
DB01543,[H][C@@]12CC[C@H](O)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DB01544,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F
DB01545,CCOC(=O)C1N=C(C2=CC=CC=C2F)C2=C(NC1=O)C=CC(Cl)=C2
DB01546,CCC(N)CC1=CNC2=CC=CC=C12
DB01547,[H][C@]12CC3=C(C(OC)=C(OC)C=C3)[C@@]3(CCN1C)C[C@H](O)CC[C@@]23O
DB01548,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@H](C1)C(C)(C)O
DB01549,C1CCN(C1)C1(CCCCC1)C1=CC=CC=C1
DB01550,CC(CC1=CC=CC=C1)NCCC#N
DB01551,[H][C@@]12OC3=C4C(C[C@H]5N(C)CC[C@@]14[C@@]5([H])CC[C@@H]2O)=CC=C3OC
DB01552,CC[C@@H]1CN(C)CC[C@]1(OC(=O)CC)C1=CC=CC=C1
DB01553,ClC1=CC2=C(NC(=O)CN3CCOC23C2=CC=CC=C2Cl)C=C1
DB01554,C[C@]12CC[C@H]3[C@@H](CCC4=C[C@@H](O)CC[C@H]34)[C@@H]1CC[C@@H]2O
DB01555,CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01556,CC(C)(N)CC1=CC=C(Cl)C=C1
DB01557,CCC(=O)N(C1CCN(CC1)C(C)CC1=CC=CC=C1)C1=CC=CC=C1
DB01558,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1
DB01559,CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl
DB01560,C[C@H](N)C(=O)C1=CC=CC=C1
DB01561,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C
DB01562,CC(=O)OC1(CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1
DB01563,OC(O)C(Cl)(Cl)Cl
DB01564,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](C)CC2=CC(=O)CC[C@]12C
DB01565,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O
DB01566,CCNC(C)CC1=CC2=C(OCO2)C=C1
DB01567,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F
DB01568,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CC[N@+](C)([O-])[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DB01569,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C(C=O)=C[C@]12C
DB01570,CCC(=O)N(C1CCN(CC(O)C2=CC=CC=C2)CC1C)C1=CC=CC=C1
DB01571,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1C)C1=CC=CC=C1
DB01572,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)C=C[C@]12C
DB01573,[H][C@@]12OC3=C(OCC4=CC=CC=C4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DB01574,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mg++].[Al+3].[Si+4].[Si+4].[Si+4].[Si+4].[O-][H].[H]O[H].[H]O[H].[H]O[H].[H]O[H]
DB01575,O.O.[Al+3].[Al+3].[O-][Si]([O-])([O-])O[Si]([O-])([O-])[O-]
DB01576,C[C@H](N)CC1=CC=CC=C1
DB01577,CN[C@@H](C)CC1=CC=CC=C1
DB01578,CN(C(C)=O)C1=C(I)C(C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO)=C(I)C(NC(C)=O)=C1I
DB01579,C[C@H]1[C@@H](OCCN1C)C1=CC=CC=C1
DB01580,CC(C)NCC(O)COC1=CC=CC=C1OCC=C
DB01581,CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=C1
DB01582,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1
DB01583,[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O
DB01586,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
DB01587,CN1C2=C(C=C(Cl)C=C2)C2(OC(C)=CC(=O)N2CC1=O)C1=CC=CC=C1
DB01588,ClC1=CC2=C(C=C1)N(CC1CC1)C(=O)CN=C2C1=CC=CC=C1
DB01589,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2
DB01590,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC
DB01591,O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1
DB01594,OC1N=C(C2=CC=CC=C2F)C2=C(C=CC(Cl)=C2)N(CCC#N)C1=O
DB01595,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1
DB01597,CC1(C)C[C@@H]1C(=O)N\C(=C/CCCCSC[C@H](N)C(O)=O)C(O)=O
DB01598,[H][C@]12CC(SCC\N=C\N)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
DB01599,CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
DB01600,CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1
DB01601,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1
DB01602,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OC(C)OC(=O)OCC
DB01603,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OC)C=CC=C1OC)C(O)=O
DB01604,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OCOC(=O)C(C)(C)C
DB01605,[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1
DB01606,[H][C@@]12CC(=O)N1[C@@H](C(O)=O)[C@](C)(CN1C=CN=N1)S2(=O)=O
DB01607,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](C(O)=O)C1=CSC=C1)C(O)=O
DB01608,OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1
DB01609,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O
DB01610,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O
DB01611,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1
DB01612,CCCCCON=O
DB01613,[O-][N+](=O)OC[C@@H](O[N+]([O-])=O)[C@H](CO[N+]([O-])=O)O[N+]([O-])=O
DB01614,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O
DB01615,CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O)N(C)C
DB01616,CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1
DB01618,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2
DB01619,CN1CCC2=C(C1)C(C1=CC=CC=C21)C1=CC=CC=C1
DB01620,CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=N1
DB01621,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1
DB01622,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
DB01623,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1
DB01624,OCCN1CCN(CC\C=C2\C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1
DB01625,CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C
DB01626,CN(CC#C)CC1=CC=CC=C1
DB01627,[H][C@]1(C[C@@H](CCC)CN1C)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O
DB01628,CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O
DB01629,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O
